age_cov,cov_all,fast_fraction,fulldate,grid_cell,min_season_cov
0.65,0.7777777777777779,0.6,2014-07-15,3365,0.5
0.65,0.28571428571428603,0.6,2014-07-29,3365,0.5
0.65,1.0,0.6,2017-07-10,3365,0.5
0.65,0.7777777777777779,0.6,2017-07-15,3365,0.5
0.65,0.28571428571428603,0.6,2017-07-29,3365,0.5
0.65,0.25,0.6,2009-06-02,3366,0.5
0.65,0.32,0.6,2010-06-02,3366,0.5
0.65,0.375,0.6,2011-06-02,3366,0.5
0.65,0.3,0.6,2012-06-02,3366,0.5
0.65,1.0,0.6,2014-12-14,3366,0.5
0.65,1.0,0.6,2017-12-14,3366,0.5
0.65,0.25,0.6,2009-06-02,3367,0.5
0.65,0.32,0.6,2010-06-02,3367,0.5
0.65,0.375,0.6,2011-06-02,3367,0.5
0.65,0.3,0.6,2012-06-02,3367,0.5
0.65,1.0,0.6,2014-07-14,3367,0.5
0.65,0.5,0.6,2014-07-28,3367,0.5
0.65,1.0,0.6,2017-07-14,3367,0.5
0.65,0.5,0.6,2017-07-28,3367,0.5
0.65,0.25,0.6,2009-06-02,3368,0.5
0.65,0.32,0.6,2010-06-02,3368,0.5
0.65,0.375,0.6,2011-06-02,3368,0.5
0.65,0.3,0.6,2012-06-02,3368,0.5
0.65,0.975,0.6,2014-07-15,3368,0.5
0.65,0.833333333333333,0.6,2014-08-14,3368,0.5
0.65,0.42857142857142894,0.6,2014-12-25,3368,0.5
0.65,0.27586206896551696,0.6,2014-12-25,3368,0.5
0.65,0.975,0.6,2017-07-15,3368,0.5
0.65,0.833333333333333,0.6,2017-08-14,3368,0.5
0.65,0.42857142857142894,0.6,2017-12-25,3368,0.5
0.65,0.27586206896551696,0.6,2017-12-25,3368,0.5
0.65,0.25,0.6,2009-06-02,3369,0.5
0.65,0.32,0.6,2010-06-02,3369,0.5
0.65,0.375,0.6,2011-06-02,3369,0.5
0.65,0.3,0.6,2012-06-02,3369,0.5
0.65,1.0,0.6,2014-08-18,3369,0.5
0.65,1.0,0.6,2017-08-18,3369,0.5
0.65,0.25,0.6,2009-06-02,3370,0.5
0.65,0.32,0.6,2010-06-02,3370,0.5
0.65,0.375,0.6,2011-06-02,3370,0.5
0.65,0.3,0.6,2012-06-02,3370,0.5
0.65,1.0,0.6,2014-08-21,3370,0.5
0.65,1.0,0.6,2017-08-21,3370,0.5
0.65,0.25,0.6,2009-06-02,3371,0.5
0.65,0.32,0.6,2010-06-02,3371,0.5
0.65,0.375,0.6,2011-06-02,3371,0.5
0.65,0.3,0.6,2012-06-02,3371,0.5
0.65,1.0,0.6,2014-08-11,3371,0.5
0.65,1.0,0.6,2014-09-06,3371,0.5
0.65,0.5,0.6,2014-12-31,3371,0.5
0.65,1.0,0.6,2017-08-11,3371,0.5
0.65,1.0,0.6,2017-09-06,3371,0.5
0.65,0.5,0.6,2017-12-31,3371,0.5
0.65,0.25,0.6,2009-06-02,3372,0.5
0.65,0.32,0.6,2010-06-02,3372,0.5
0.65,0.375,0.6,2011-06-02,3372,0.5
0.65,0.3,0.6,2012-06-02,3372,0.5
0.65,1.0,0.6,2014-09-06,3372,0.5
0.65,1.0,0.6,2017-09-06,3372,0.5
0.65,0.25,0.6,2009-06-02,3373,0.5
0.65,0.32,0.6,2010-06-02,3373,0.5
0.65,0.375,0.6,2011-06-02,3373,0.5
0.65,0.3,0.6,2012-06-02,3373,0.5
0.65,1.0,0.6,2014-07-26,3373,0.5
0.65,0.857142857142857,0.6,2014-08-11,3373,0.5
0.65,0.5,0.6,2014-12-02,3373,0.5
0.65,1.0,0.6,2017-07-26,3373,0.5
0.65,0.857142857142857,0.6,2017-08-11,3373,0.5
0.65,0.5,0.6,2017-12-02,3373,0.5
0.65,0.25,0.6,2009-06-02,3374,0.5
0.65,0.32,0.6,2010-06-02,3374,0.5
0.65,0.375,0.6,2011-06-02,3374,0.5
0.65,0.3,0.6,2012-06-02,3374,0.5
0.65,1.0,0.6,2014-06-26,3374,0.5
0.65,1.0,0.6,2017-06-26,3374,0.5
0.65,0.25,0.6,2009-06-02,3375,0.5
0.65,0.32,0.6,2010-06-02,3375,0.5
0.65,0.375,0.6,2011-06-02,3375,0.5
0.65,0.3,0.6,2012-06-02,3375,0.5
0.65,1.0,0.6,2014-06-26,3375,0.5
0.65,1.0,0.6,2017-06-26,3375,0.5
0.65,0.25,0.6,2009-06-02,3376,0.5
0.65,0.32,0.6,2010-06-02,3376,0.5
0.65,0.375,0.6,2011-06-02,3376,0.5
0.65,0.3,0.6,2012-06-02,3376,0.5
0.65,1.0,0.6,2014-09-20,3376,0.5
0.65,1.0,0.6,2017-09-20,3376,0.5
0.65,0.25,0.6,2009-06-02,3377,0.5
0.65,0.32,0.6,2010-06-02,3377,0.5
0.65,0.375,0.6,2011-06-02,3377,0.5
0.65,0.3,0.6,2012-06-02,3377,0.5
0.65,1.0,0.6,2014-06-28,3377,0.5
0.65,0.33333333333333304,0.6,2014-08-02,3377,0.5
0.65,1.0,0.6,2017-06-28,3377,0.5
0.65,0.33333333333333304,0.6,2017-08-02,3377,0.5
0.65,0.25,0.6,2009-06-02,3378,0.5
0.65,0.32,0.6,2010-06-02,3378,0.5
0.65,0.375,0.6,2011-06-02,3378,0.5
0.65,0.3,0.6,2012-06-02,3378,0.5
0.65,1.0,0.6,2013-06-13,3378,0.5
0.65,0.25,0.6,2009-06-02,3379,0.5
0.65,0.32,0.6,2010-06-02,3379,0.5
0.65,0.375,0.6,2011-06-02,3379,0.5
0.65,0.3,0.6,2012-06-02,3379,0.5
0.65,0.33333333333333304,0.6,2013-08-20,3379,0.5
0.65,0.583333333333333,0.6,2014-06-11,3379,0.5
0.65,0.8888888888888891,0.6,2015-02-23,3379,0.5
0.65,0.583333333333333,0.6,2017-06-11,3379,0.5
0.65,0.25,0.6,2009-06-02,3380,0.5
0.65,0.32,0.6,2010-06-02,3380,0.5
0.65,0.375,0.6,2011-06-02,3380,0.5
0.65,0.3,0.6,2012-06-02,3380,0.5
0.65,1.0,0.6,2013-11-16,3380,0.5
0.65,1.0,0.6,2014-06-11,3380,0.5
0.65,1.0,0.6,2017-06-11,3380,0.5
0.65,0.25,0.6,2009-06-02,3381,0.5
0.65,0.32,0.6,2010-06-02,3381,0.5
0.65,0.375,0.6,2011-06-02,3381,0.5
0.65,0.3,0.6,2012-06-02,3381,0.5
0.65,0.7,0.6,2012-10-17,3381,0.5
0.65,0.6,0.6,2013-09-21,3381,0.5
0.65,0.25,0.6,2009-06-02,3382,0.5
0.65,0.32,0.6,2010-06-02,3382,0.5
0.65,0.375,0.6,2011-06-02,3382,0.5
0.65,0.3,0.6,2012-06-02,3382,0.5
0.65,1.0,0.6,2014-01-21,3382,0.5
0.65,0.666666666666667,0.6,2014-03-21,3382,0.5
0.65,0.6,0.6,2014-06-17,3382,0.5
0.65,0.33333333333333304,0.6,2015-02-14,3382,0.5
0.65,1.0,0.6,2017-01-21,3382,0.5
0.65,0.666666666666667,0.6,2017-03-21,3382,0.5
0.65,0.6,0.6,2017-06-17,3382,0.5
0.65,0.25,0.6,2009-06-02,3383,0.5
0.65,0.32,0.6,2010-06-02,3383,0.5
0.65,0.375,0.6,2011-06-02,3383,0.5
0.65,0.3,0.6,2012-06-02,3383,0.5
0.65,0.368421052631579,0.6,2014-06-24,3383,0.5
0.65,0.368421052631579,0.6,2017-06-24,3383,0.5
0.65,0.25,0.6,2009-06-02,3384,0.5
0.65,0.32,0.6,2010-06-02,3384,0.5
0.65,0.375,0.6,2011-06-02,3384,0.5
0.65,0.3,0.6,2012-06-02,3384,0.5
0.65,0.32876712328767105,0.6,2014-02-03,3384,0.5
0.65,0.25641025641025605,0.6,2015-02-13,3384,0.5
0.65,0.32876712328767105,0.6,2017-02-03,3384,0.5
0.65,0.25,0.6,2009-06-02,3385,0.5
0.65,0.32,0.6,2010-06-02,3385,0.5
0.65,0.375,0.6,2011-06-02,3385,0.5
0.65,0.3,0.6,2012-06-02,3385,0.5
0.65,0.6,0.6,2014-05-31,3385,0.5
0.65,0.44186046511627897,0.6,2014-06-02,3385,0.5
0.65,0.375,0.6,2015-04-10,3385,0.5
0.65,0.6,0.6,2017-05-31,3385,0.5
0.65,0.44186046511627897,0.6,2017-06-02,3385,0.5
0.65,0.25,0.6,2009-06-02,3386,0.5
0.65,0.32,0.6,2010-06-02,3386,0.5
0.65,0.375,0.6,2011-06-02,3386,0.5
0.65,0.3,0.6,2012-06-02,3386,0.5
0.65,0.578947368421053,0.6,2013-10-23,3386,0.5
0.65,0.517241379310345,0.6,2014-07-28,3386,0.5
0.65,0.4166666666666671,0.6,2015-02-20,3386,0.5
0.65,0.517241379310345,0.6,2017-07-28,3386,0.5
0.65,0.25,0.6,2009-06-02,3387,0.5
0.65,0.32,0.6,2010-06-02,3387,0.5
0.65,0.375,0.6,2011-06-02,3387,0.5
0.65,0.3,0.6,2012-06-02,3387,0.5
0.65,0.36,0.6,2014-03-19,3387,0.5
0.65,0.307692307692308,0.6,2014-07-29,3387,0.5
0.65,0.36,0.6,2017-03-19,3387,0.5
0.65,0.307692307692308,0.6,2017-07-29,3387,0.5
0.65,0.25,0.6,2009-06-02,3388,0.5
0.65,0.32,0.6,2010-06-02,3388,0.5
0.65,0.375,0.6,2011-06-02,3388,0.5
0.65,0.3,0.6,2012-06-02,3388,0.5
0.65,0.375,0.6,2013-02-18,3388,0.5
0.65,0.33333333333333304,0.6,2013-06-29,3388,0.5
0.65,0.34482758620689696,0.6,2014-06-21,3388,0.5
0.65,0.7391304347826091,0.6,2014-07-19,3388,0.5
0.65,0.34482758620689696,0.6,2017-06-21,3388,0.5
0.65,0.7391304347826091,0.6,2017-07-19,3388,0.5
0.65,0.25,0.6,2009-06-02,3389,0.5
0.65,0.32,0.6,2010-06-02,3389,0.5
0.65,0.375,0.6,2011-06-02,3389,0.5
0.65,0.3,0.6,2012-06-02,3389,0.5
0.65,0.277777777777778,0.6,2013-02-19,3389,0.5
0.65,0.7777777777777779,0.6,2014-06-24,3389,0.5
0.65,0.6190476190476191,0.6,2014-07-18,3389,0.5
0.65,0.7777777777777779,0.6,2017-06-24,3389,0.5
0.65,0.6190476190476191,0.6,2017-07-18,3389,0.5
0.65,0.25,0.6,2009-06-02,3390,0.5
0.65,0.32,0.6,2010-06-02,3390,0.5
0.65,0.375,0.6,2011-06-02,3390,0.5
0.65,0.3,0.6,2012-06-02,3390,0.5
0.65,0.7,0.6,2014-06-17,3390,0.5
0.65,0.882352941176471,0.6,2014-06-26,3390,0.5
0.65,0.444444444444444,0.6,2014-08-29,3390,0.5
0.65,0.7,0.6,2017-06-17,3390,0.5
0.65,0.882352941176471,0.6,2017-06-26,3390,0.5
0.65,0.444444444444444,0.6,2017-08-29,3390,0.5
0.65,0.25,0.6,2009-06-02,3391,0.5
0.65,0.32,0.6,2010-06-02,3391,0.5
0.65,0.375,0.6,2011-06-02,3391,0.5
0.65,0.3,0.6,2012-06-02,3391,0.5
0.65,0.5,0.6,2013-02-25,3391,0.5
0.65,0.833333333333333,0.6,2013-09-28,3391,0.5
0.65,0.8888888888888891,0.6,2014-07-07,3391,0.5
0.65,0.857142857142857,0.6,2014-07-16,3391,0.5
0.65,0.8888888888888891,0.6,2017-07-07,3391,0.5
0.65,0.857142857142857,0.6,2017-07-16,3391,0.5
0.65,0.25,0.6,2009-06-02,3392,0.5
0.65,0.32,0.6,2010-06-02,3392,0.5
0.65,0.375,0.6,2011-06-02,3392,0.5
0.65,0.3,0.6,2012-06-02,3392,0.5
0.65,0.5,0.6,2013-10-01,3392,0.5
0.65,0.9,0.6,2014-06-06,3392,0.5
0.65,1.0,0.6,2014-08-08,3392,0.5
0.65,0.9,0.6,2017-06-06,3392,0.5
0.65,1.0,0.6,2017-08-08,3392,0.5
0.65,0.25,0.6,2009-06-02,3393,0.5
0.65,0.32,0.6,2010-06-02,3393,0.5
0.65,0.375,0.6,2011-06-02,3393,0.5
0.65,0.3,0.6,2012-06-02,3393,0.5
0.65,0.666666666666667,0.6,2013-02-26,3393,0.5
0.65,0.7894736842105259,0.6,2014-08-22,3393,0.5
0.65,0.7272727272727271,0.6,2014-08-24,3393,0.5
0.65,0.75,0.6,2014-09-13,3393,0.5
0.65,0.7894736842105259,0.6,2017-08-22,3393,0.5
0.65,0.7272727272727271,0.6,2017-08-24,3393,0.5
0.65,0.75,0.6,2017-09-13,3393,0.5
0.65,0.25,0.6,2009-06-02,3394,0.5
0.65,0.32,0.6,2010-06-02,3394,0.5
0.65,0.375,0.6,2011-06-02,3394,0.5
0.65,0.3,0.6,2012-06-02,3394,0.5
0.65,0.33333333333333304,0.6,2013-02-26,3394,0.5
0.65,0.7,0.6,2014-08-07,3394,0.5
0.65,1.0,0.6,2014-08-24,3394,0.5
0.65,0.7,0.6,2017-08-07,3394,0.5
0.65,1.0,0.6,2017-08-24,3394,0.5
0.65,0.25,0.6,2009-06-02,3395,0.5
0.65,0.32,0.6,2010-06-02,3395,0.5
0.65,0.375,0.6,2011-06-02,3395,0.5
0.65,0.3,0.6,2012-06-02,3395,0.5
0.65,0.33333333333333304,0.6,2013-12-10,3395,0.5
0.65,0.6,0.6,2014-08-11,3395,0.5
0.65,0.555555555555556,0.6,2014-08-13,3395,0.5
0.65,0.8888888888888891,0.6,2014-09-30,3395,0.5
0.65,0.6,0.6,2017-08-11,3395,0.5
0.65,0.555555555555556,0.6,2017-08-13,3395,0.5
0.65,0.8888888888888891,0.6,2017-09-30,3395,0.5
0.65,0.25,0.6,2009-06-02,3396,0.5
0.65,0.32,0.6,2010-06-02,3396,0.5
0.65,0.375,0.6,2011-06-02,3396,0.5
0.65,0.3,0.6,2012-06-02,3396,0.5
0.65,1.0,0.6,2014-06-13,3396,0.5
0.65,0.7142857142857142,0.6,2014-07-12,3396,0.5
0.65,0.42857142857142894,0.6,2015-09-11,3396,0.5
0.65,1.0,0.6,2017-06-13,3396,0.5
0.65,0.7142857142857142,0.6,2017-07-12,3396,0.5
0.65,0.25,0.6,2009-06-02,3397,0.5
0.65,0.32,0.6,2010-06-02,3397,0.5
0.65,0.375,0.6,2011-06-02,3397,0.5
0.65,0.3,0.6,2012-06-02,3397,0.5
0.65,0.5,0.6,2013-09-15,3397,0.5
0.65,0.75,0.6,2014-07-15,3397,0.5
0.65,0.5714285714285711,0.6,2014-07-24,3397,0.5
0.65,0.75,0.6,2017-07-15,3397,0.5
0.65,0.5714285714285711,0.6,2017-07-24,3397,0.5
0.65,0.25,0.6,2009-06-02,3398,0.5
0.65,0.32,0.6,2010-06-02,3398,0.5
0.65,0.375,0.6,2011-06-02,3398,0.5
0.65,0.3,0.6,2012-06-02,3398,0.5
0.65,1.0,0.6,2014-07-13,3398,0.5
0.65,0.8125,0.6,2014-08-20,3398,0.5
0.65,0.5,0.6,2015-02-23,3398,0.5
0.65,0.266666666666667,0.6,2015-02-26,3398,0.5
0.65,1.0,0.6,2017-07-13,3398,0.5
0.65,0.8125,0.6,2017-08-20,3398,0.5
0.65,0.25,0.6,2009-06-02,3399,0.5
0.65,0.32,0.6,2010-06-02,3399,0.5
0.65,0.375,0.6,2011-06-02,3399,0.5
0.65,0.3,0.6,2012-06-02,3399,0.5
0.65,0.686868686868687,0.6,2014-07-15,3399,0.5
0.65,0.663716814159292,0.6,2014-07-16,3399,0.5
0.65,0.38028169014084495,0.6,2015-01-08,3399,0.5
0.65,0.686868686868687,0.6,2017-07-15,3399,0.5
0.65,0.663716814159292,0.6,2017-07-16,3399,0.5
0.65,0.25,0.6,2009-06-02,3400,0.5
0.65,0.32,0.6,2010-06-02,3400,0.5
0.65,0.375,0.6,2011-06-02,3400,0.5
0.65,0.3,0.6,2012-06-02,3400,0.5
0.65,0.8461538461538459,0.6,2014-06-15,3400,0.5
0.65,0.442307692307692,0.6,2014-07-13,3400,0.5
0.65,0.5517241379310339,0.6,2014-09-26,3400,0.5
0.65,0.8461538461538459,0.6,2017-06-15,3400,0.5
0.65,0.442307692307692,0.6,2017-07-13,3400,0.5
0.65,0.5517241379310339,0.6,2017-09-26,3400,0.5
0.65,0.25,0.6,2009-06-02,3401,0.5
0.65,0.32,0.6,2010-06-02,3401,0.5
0.65,0.375,0.6,2011-06-02,3401,0.5
0.65,0.3,0.6,2012-06-02,3401,0.5
0.65,0.454545454545455,0.6,2014-08-23,3401,0.5
0.65,0.454545454545455,0.6,2017-08-23,3401,0.5
0.65,0.25,0.6,2009-06-02,3402,0.5
0.65,0.32,0.6,2010-06-02,3402,0.5
0.65,0.375,0.6,2011-06-02,3402,0.5
0.65,0.3,0.6,2012-06-02,3402,0.5
0.65,0.5714285714285711,0.6,2014-07-24,3402,0.5
0.65,0.9285714285714292,0.6,2014-08-18,3402,0.5
0.65,0.5714285714285711,0.6,2017-07-24,3402,0.5
0.65,0.9285714285714292,0.6,2017-08-18,3402,0.5
0.65,0.25,0.6,2009-06-02,3403,0.5
0.65,0.32,0.6,2010-06-02,3403,0.5
0.65,0.375,0.6,2011-06-02,3403,0.5
0.65,0.3,0.6,2012-06-02,3403,0.5
0.65,1.0,0.6,2014-09-07,3403,0.5
0.65,1.0,0.6,2017-09-07,3403,0.5
0.65,0.25,0.6,2009-06-02,3404,0.5
0.65,0.32,0.6,2010-06-02,3404,0.5
0.65,0.375,0.6,2011-06-02,3404,0.5
0.65,0.3,0.6,2012-06-02,3404,0.5
0.65,0.5,0.6,2014-04-02,3404,0.5
0.65,1.0,0.6,2014-06-11,3404,0.5
0.65,1.0,0.6,2014-09-07,3404,0.5
0.65,0.5,0.6,2017-04-02,3404,0.5
0.65,1.0,0.6,2017-06-11,3404,0.5
0.65,1.0,0.6,2017-09-07,3404,0.5
0.65,0.25,0.6,2009-06-02,3405,0.5
0.65,0.32,0.6,2010-06-02,3405,0.5
0.65,0.375,0.6,2011-06-02,3405,0.5
0.65,0.3,0.6,2012-06-02,3405,0.5
0.65,1.0,0.6,2014-08-08,3405,0.5
0.65,0.666666666666667,0.6,2015-04-01,3405,0.5
0.65,1.0,0.6,2017-08-08,3405,0.5
0.65,0.25,0.6,2009-06-02,3406,0.5
0.65,0.32,0.6,2010-06-02,3406,0.5
0.65,0.375,0.6,2011-06-02,3406,0.5
0.65,0.3,0.6,2012-06-02,3406,0.5
0.65,0.25,0.6,2009-06-02,3407,0.5
0.65,0.32,0.6,2010-06-02,3407,0.5
0.65,0.375,0.6,2011-06-02,3407,0.5
0.65,0.3,0.6,2012-06-02,3407,0.5
0.65,0.5,0.6,2013-09-20,3407,0.5
0.65,0.25,0.6,2009-06-02,3408,0.5
0.65,0.32,0.6,2010-06-02,3408,0.5
0.65,0.375,0.6,2011-06-02,3408,0.5
0.65,0.3,0.6,2012-06-02,3408,0.5
0.65,0.4761904761904761,0.6,2014-07-12,3408,0.5
0.65,0.413793103448276,0.6,2014-07-25,3408,0.5
0.65,0.4761904761904761,0.6,2017-07-12,3408,0.5
0.65,0.413793103448276,0.6,2017-07-25,3408,0.5
0.65,0.25,0.6,2009-06-02,3409,0.5
0.65,0.32,0.6,2010-06-02,3409,0.5
0.65,0.375,0.6,2011-06-02,3409,0.5
0.65,0.3,0.6,2012-06-02,3409,0.5
0.65,0.25,0.6,2009-06-02,3410,0.5
0.65,0.32,0.6,2010-06-02,3410,0.5
0.65,0.375,0.6,2011-06-02,3410,0.5
0.65,0.3,0.6,2012-06-02,3410,0.5
0.65,0.375,0.6,2014-06-09,3410,0.5
0.65,0.33333333333333304,0.6,2014-06-21,3410,0.5
0.65,0.375,0.6,2017-06-09,3410,0.5
0.65,0.33333333333333304,0.6,2017-06-21,3410,0.5
0.65,0.25,0.6,2009-06-02,3411,0.5
0.65,0.32,0.6,2010-06-02,3411,0.5
0.65,0.375,0.6,2011-06-02,3411,0.5
0.65,0.3,0.6,2012-06-02,3411,0.5
0.65,0.368421052631579,0.6,2014-05-19,3411,0.5
0.65,0.368421052631579,0.6,2017-05-19,3411,0.5
0.65,0.25,0.6,2009-06-02,3412,0.5
0.65,0.32,0.6,2010-06-02,3412,0.5
0.65,0.375,0.6,2011-06-02,3412,0.5
0.65,0.3,0.6,2012-06-02,3412,0.5
0.65,0.349206349206349,0.6,2013-10-24,3412,0.5
0.65,0.36231884057971,0.6,2014-05-19,3412,0.5
0.65,0.3,0.6,2015-02-12,3412,0.5
0.65,0.36231884057971,0.6,2017-05-19,3412,0.5
0.65,0.25,0.6,2009-06-02,3413,0.5
0.65,0.32,0.6,2010-06-02,3413,0.5
0.65,0.375,0.6,2011-06-02,3413,0.5
0.65,0.3,0.6,2012-06-02,3413,0.5
0.65,1.0,0.6,2013-08-10,3413,0.5
0.65,0.5714285714285711,0.6,2014-05-16,3413,0.5
0.65,0.33333333333333304,0.6,2014-06-28,3413,0.5
0.65,0.545454545454545,0.6,2015-02-16,3413,0.5
0.65,0.5714285714285711,0.6,2017-05-16,3413,0.5
0.65,0.33333333333333304,0.6,2017-06-28,3413,0.5
0.65,0.25,0.6,2009-06-02,3414,0.5
0.65,0.32,0.6,2010-06-02,3414,0.5
0.65,0.375,0.6,2011-06-02,3414,0.5
0.65,0.3,0.6,2012-06-02,3414,0.5
0.65,0.25,0.6,2009-06-02,3415,0.5
0.65,0.32,0.6,2010-06-02,3415,0.5
0.65,0.375,0.6,2011-06-02,3415,0.5
0.65,0.3,0.6,2012-06-02,3415,0.5
0.65,0.633333333333333,0.6,2014-07-17,3415,0.5
0.65,0.628205128205128,0.6,2014-07-25,3415,0.5
0.65,0.633333333333333,0.6,2017-07-17,3415,0.5
0.65,0.628205128205128,0.6,2017-07-25,3415,0.5
0.65,0.25,0.6,2009-06-02,3416,0.5
0.65,0.32,0.6,2010-06-02,3416,0.5
0.65,0.375,0.6,2011-06-02,3416,0.5
0.65,0.3,0.6,2012-06-02,3416,0.5
0.65,0.3,0.6,2013-10-19,3416,0.5
0.65,0.5,0.6,2014-06-07,3416,0.5
0.65,0.857142857142857,0.6,2014-06-16,3416,0.5
0.65,0.5,0.6,2017-06-07,3416,0.5
0.65,0.857142857142857,0.6,2017-06-16,3416,0.5
0.65,0.25,0.6,2009-06-02,3417,0.5
0.65,0.32,0.6,2010-06-02,3417,0.5
0.65,0.375,0.6,2011-06-02,3417,0.5
0.65,0.3,0.6,2012-06-02,3417,0.5
0.65,0.666666666666667,0.6,2013-10-19,3417,0.5
0.65,0.5714285714285711,0.6,2014-06-16,3417,0.5
0.65,0.5714285714285711,0.6,2017-06-16,3417,0.5
0.65,0.25,0.6,2009-06-02,3418,0.5
0.65,0.32,0.6,2010-06-02,3418,0.5
0.65,0.375,0.6,2011-06-02,3418,0.5
0.65,0.3,0.6,2012-06-02,3418,0.5
0.65,0.4,0.6,2014-09-10,3418,0.5
0.65,0.4,0.6,2017-09-10,3418,0.5
0.65,0.25,0.6,2009-06-02,3419,0.5
0.65,0.32,0.6,2010-06-02,3419,0.5
0.65,0.375,0.6,2011-06-02,3419,0.5
0.65,0.3,0.6,2012-06-02,3419,0.5
0.65,0.5,0.6,2013-02-27,3419,0.5
0.65,0.875,0.6,2014-07-23,3419,0.5
0.65,1.0,0.6,2014-08-24,3419,0.5
0.65,0.5,0.6,2014-09-21,3419,0.5
0.65,0.875,0.6,2017-07-23,3419,0.5
0.65,1.0,0.6,2017-08-24,3419,0.5
0.65,0.5,0.6,2017-09-21,3419,0.5
0.65,0.25,0.6,2009-06-02,3420,0.5
0.65,0.32,0.6,2010-06-02,3420,0.5
0.65,0.375,0.6,2011-06-02,3420,0.5
0.65,0.3,0.6,2012-06-02,3420,0.5
0.65,1.0,0.6,2014-05-23,3420,0.5
0.65,1.0,0.6,2014-07-25,3420,0.5
0.65,0.5,0.6,2014-09-21,3420,0.5
0.65,1.0,0.6,2017-05-23,3420,0.5
0.65,1.0,0.6,2017-07-25,3420,0.5
0.65,0.5,0.6,2017-09-21,3420,0.5
0.65,0.25,0.6,2009-06-02,3421,0.5
0.65,0.32,0.6,2010-06-02,3421,0.5
0.65,0.375,0.6,2011-06-02,3421,0.5
0.65,0.3,0.6,2012-06-02,3421,0.5
0.65,0.6849315068493149,0.6,2014-07-12,3421,0.5
0.65,0.8805970149253729,0.6,2014-07-14,3421,0.5
0.65,0.6363636363636359,0.6,2014-09-22,3421,0.5
0.65,0.524590163934426,0.6,2015-02-09,3421,0.5
0.65,0.6849315068493149,0.6,2017-07-12,3421,0.5
0.65,0.8805970149253729,0.6,2017-07-14,3421,0.5
0.65,0.6363636363636359,0.6,2017-09-22,3421,0.5
0.65,0.25,0.6,2009-06-02,3422,0.5
0.65,0.32,0.6,2010-06-02,3422,0.5
0.65,0.375,0.6,2011-06-02,3422,0.5
0.65,0.3,0.6,2012-06-02,3422,0.5
0.65,0.8,0.6,2014-07-16,3422,0.5
0.65,0.8,0.6,2017-07-16,3422,0.5
0.65,0.25,0.6,2009-06-02,3423,0.5
0.65,0.32,0.6,2010-06-02,3423,0.5
0.65,0.375,0.6,2011-06-02,3423,0.5
0.65,0.3,0.6,2012-06-02,3423,0.5
0.65,0.833333333333333,0.6,2014-07-16,3423,0.5
0.65,0.5217391304347829,0.6,2014-08-19,3423,0.5
0.65,0.545454545454545,0.6,2015-03-26,3423,0.5
0.65,0.833333333333333,0.6,2017-07-16,3423,0.5
0.65,0.5217391304347829,0.6,2017-08-19,3423,0.5
0.65,0.25,0.6,2009-06-02,3424,0.5
0.65,0.32,0.6,2010-06-02,3424,0.5
0.65,0.375,0.6,2011-06-02,3424,0.5
0.65,0.3,0.6,2012-06-02,3424,0.5
0.65,0.7111111111111109,0.6,2014-06-15,3424,0.5
0.65,0.566666666666667,0.6,2014-07-15,3424,0.5
0.65,0.5697674418604649,0.6,2014-07-27,3424,0.5
0.65,0.32142857142857106,0.6,2015-02-22,3424,0.5
0.65,0.7111111111111109,0.6,2017-06-15,3424,0.5
0.65,0.566666666666667,0.6,2017-07-15,3424,0.5
0.65,0.5697674418604649,0.6,2017-07-27,3424,0.5
0.65,0.25,0.6,2009-06-02,3425,0.5
0.65,0.32,0.6,2010-06-02,3425,0.5
0.65,0.375,0.6,2011-06-02,3425,0.5
0.65,0.3,0.6,2012-06-02,3425,0.5
0.65,0.666666666666667,0.6,2014-08-22,3425,0.5
0.65,0.666666666666667,0.6,2017-08-22,3425,0.5
0.65,0.25,0.6,2009-06-02,3426,0.5
0.65,0.32,0.6,2010-06-02,3426,0.5
0.65,0.375,0.6,2011-06-02,3426,0.5
0.65,0.3,0.6,2012-06-02,3426,0.5
0.65,0.3714285714285711,0.6,2014-07-24,3426,0.5
0.65,0.8888888888888891,0.6,2014-08-18,3426,0.5
0.65,0.68,0.6,2014-08-22,3426,0.5
0.65,0.3714285714285711,0.6,2017-07-24,3426,0.5
0.65,0.8888888888888891,0.6,2017-08-18,3426,0.5
0.65,0.68,0.6,2017-08-22,3426,0.5
0.65,0.25,0.6,2009-06-02,3427,0.5
0.65,0.32,0.6,2010-06-02,3427,0.5
0.65,0.375,0.6,2011-06-02,3427,0.5
0.65,0.3,0.6,2012-06-02,3427,0.5
0.65,0.875,0.6,2014-08-17,3427,0.5
0.65,0.8,0.6,2014-08-23,3427,0.5
0.65,0.5,0.6,2014-10-05,3427,0.5
0.65,0.875,0.6,2017-08-17,3427,0.5
0.65,0.8,0.6,2017-08-23,3427,0.5
0.65,0.5,0.6,2017-10-05,3427,0.5
0.65,0.25,0.6,2009-06-02,3428,0.5
0.65,0.32,0.6,2010-06-02,3428,0.5
0.65,0.375,0.6,2011-06-02,3428,0.5
0.65,0.3,0.6,2012-06-02,3428,0.5
0.65,0.25,0.6,2009-06-02,3429,0.5
0.65,0.32,0.6,2010-06-02,3429,0.5
0.65,0.375,0.6,2011-06-02,3429,0.5
0.65,0.3,0.6,2012-06-02,3429,0.5
